,"""Pre-SI-0000000598""",2000000718,07/12/2016,Pre-SI-,Lysten Global,07/12/2016 0:00,1,INR,Standard Selling,INR,1,11940,12179,12179,Debtors - LG,Ship/00004,NAITIK MEDICAL AGENCIES,NAITIK MEDICAL AGENCIES,07/12/2016 0:00,1,11940,11940,11940,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,238.8,11940,238.8,238.8,11940,238.8,,LYCOREST TAB,LYCOREST TAB,150,Strip,1,23.88,11940,23.88,11940,Sales - LG,Main - LG,LYCOREST TAB,AT61000,500,Strip,500,11940,11940,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000599""",2000000719,07/12/2016,Pre-SI-,Lysten Global,07/12/2016 0:00,1,INR,Standard Selling,INR,1,9863,10356,10356,Debtors - LG,Ship/00004,PUNYA PHARMA,PUNYA PHARMA,07/12/2016 0:00,1,9863,9863,9863,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,493.15,9863,493.15,493.15,9863,493.15,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,20,Vial,1,61.4,6140,61.4,6140,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,100,Vial,100,6140,6140,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,100,Tube,1,37.23,3723,37.23,3723,Sales - LG,Main - LG,WEGO GEL 20mg,E6128,100,Tube,100,3723,3723,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000600""",2000000720,08/12/2016,Pre-SI-,Lysten Global,08/12/2016 0:00,1,INR,Standard Selling,INR,1,15739,16683,16683,Debtors - LG,Ship/00004,BHARGAV MEDICOSE,BHARGAV MEDICOSE,08/12/2016 0:00,1,15739,15739,15739,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,944.34,15739,944.34,944.34,15739,944.34,,LYCOREST TAB,LYCOREST TAB,150,Strip,1,23.88,7164,23.88,7164,Sales - LG,Main - LG,LYCOREST TAB,AT6481,300,Strip,300,7164,7164,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,20,Strip,1,58.67,5867,58.67,5867,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,100,Strip,100,5867,5867,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 30mg,WEGO GEL 30mg,50,Tube,1,54.15,2708,54.15,2708,Sales - LG,Main - LG,WEGO GEL 30mg,E6126,50,Tube,50,2708,2708,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000601""",2000000721,08/12/2016,Pre-SI-,Lysten Global,08/12/2016 0:00,1,INR,Standard Selling,INR,1,12416.5,13037,13037,Debtors - LG,Ship/00004,SUPREET AGENCY,SUPREET AGENCY,08/12/2016 0:00,1,12416.5,12416.5,12416.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,620.83,12416.5,620.83,620.83,12416.5,620.83,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,5,Bottle,1,35.48,1774,35.48,1774,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6206,50,Bottle,50,1774,1774,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,10,Strip,1,46.39,4639,46.39,4639,Sales - LG,Main - LG,STAND -SP TAB,AT6841,100,Strip,100,4639,4639,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,10,Vial,1,61.4,3070,61.4,3070,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,50,Vial,50,3070,3070,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,5,Strip,1,58.67,2933.5,58.67,2933.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2933.5,2933.5,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000602""",2000000722,08/12/2016,Pre-SI-,Lysten Global,08/12/2016 0:00,1,INR,Standard Selling,INR,1,9807.5,10298,10298,Debtors - LG,Ship/00004,SHEETAL AGENCIES,SHEETAL AGENCIES,08/12/2016 0:00,1,9807.5,9807.5,9807.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,490.38,9807.5,490.38,490.38,9807.5,490.38,,TRYGESIC TAB,TRYGESIC TAB,150,Strip,1,16.91,2536.5,16.91,2536.5,Sales - LG,Main - LG,TRYGESIC TAB,AT6809,150,Strip,150,2536.5,2536.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.48,3548,35.48,3548,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6206,100,Bottle,100,3548,3548,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,100,Tube,1,37.23,3723,37.23,3723,Sales - LG,Main - LG,WEGO GEL 20mg,E6128,100,Tube,100,3723,3723,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000603""",2000000723,08/12/2016,Pre-SI-,Lysten Global,08/12/2016 0:00,1,INR,Standard Selling,INR,1,12965.2,13225,13225,Debtors - LG,Ship/00004,AARUSH MEDICOSE,AARUSH MEDICOSE,08/12/2016 0:00,1,12965.2,12965.2,12965.2,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,259.3,12965.2,259.3,259.3,12965.2,259.3,,STAND -SP TAB,STAND -SP TAB,10,Strip,1,46.39,2319.5,46.39,2319.5,Sales - LG,Main - LG,STAND -SP TAB,AT6841,50,Strip,50,2319.5,2319.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,24,Vial,1,61.4,7368,61.4,7368,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,120,Vial,120,7368,7368,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.07,903.5,18.07,903.5,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6147,50,Bottle,50,903.5,903.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,5,Bottle,1,35.48,1774,35.48,1774,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6205,50,Bottle,50,1774,1774,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,30.01,600.2,30.01,600.2,Sales - LG,Main - LG,LYCOLIC 10ml DROP,AL6248,20,Bottle,20,600.2,600.2,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000604""",2000000724,08/12/2016,Pre-SI-,Lysten Global,08/12/2016 0:00,1,INR,Standard Selling,INR,1,28653,30086,30086,Debtors - LG,Ship/00004,CHHATTISGARH MEDICOSE PHARMACEUTICAL DISTRIBUTOR,CHHATTISGARH MEDICOSE PHARMACEUTICAL DISTRIBUTOR,08/12/2016 0:00,1,28653,28653,28653,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1432.65,28653,1432.65,1432.65,28653,1432.65,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,48,Vial,1,61.4,14736,61.4,14736,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,240,Vial,240,14736,14736,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,60,Strip,1,46.39,13917,46.39,13917,Sales - LG,Main - LG,STAND -SP TAB,AT6841,300,Strip,300,13917,13917,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000605""",2000000725,09/12/2016,Pre-SI-,Lysten Global,09/12/2016 0:00,1,INR,Standard Selling,INR,1,27075,27617,27617,Debtors - LG,Ship/00004,NAITIK MEDICAL AGENCIES,NAITIK MEDICAL AGENCIES,09/12/2016 0:00,1,27075,27075,27075,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,541.5,27075,541.5,541.5,27075,541.5,,WEGO GEL 30mg,WEGO GEL 30mg,0,Tube,1,54.15,27075,54.15,27075,Sales - LG,Main - LG,WEGO GEL 30mg,E6126,500,Tube,500,27075,27075,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000606""",2000000726,10/12/2016,Pre-SI-,Lysten Global,10/12/2016 0:00,1,INR,Standard Selling,INR,1,11436,12622,12622,Debtors - LG,Ship/00004,SHREEJI AGE.,SHREEJI AGE.,10/12/2016 0:00,1,11436,11436,11436,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1185.66,11436,1185.66,1185.66,11436,1185.66,,EMPOWER - OD TAB,EMPOWER - OD TAB,10,Strip,1,66.6,6660,66.6,6660,Sales - LG,Main - LG,EMPOWER - OD TAB,AF6168,100,Strip,100,6660,6660,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,100,Strip,1,23.88,4776,23.88,4776,Sales - LG,Main - LG,LYCOREST TAB,AT6481,200,Strip,200,4776,4776,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000607""",2000000727,10/12/2016,Pre-SI-,Lysten Global,10/12/2016 0:00,1,INR,Standard Selling,INR,1,32204,33814,33814,Debtors - LG,Ship/00004,HARDEV PHARMA,HARDEV PHARMA,10/12/2016 0:00,1,32204,32204,32204,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1610.2,32204,1610.2,1610.2,32204,1610.2,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.48,3548,35.48,3548,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6206,100,Bottle,100,3548,3548,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,360,Strip,1,23.88,28656,23.88,28656,Sales - LG,Main - LG,LYCOREST TAB,AT6481,1200,Strip,1200,28656,28656,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000608""",2000000728,11/12/2016,Pre-SI-,Lysten Global,11/12/2016 0:00,1,INR,Standard Selling,INR,1,18600,20216,20216,Debtors - LG,Ship/00004,CHIRAYU PHARMA,CHIRAYU PHARMA,11/12/2016 0:00,1,18600,18600,18600,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1615.5,18600,1615.5,1615.5,18600,1615.5,,EMPOWER - OD TAB,EMPOWER - OD TAB,10,Strip,1,66.6,6660,66.6,6660,Sales - LG,Main - LG,EMPOWER - OD TAB,AF6168,100,Strip,100,6660,6660,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,150,Strip,1,23.88,11940,23.88,11940,Sales - LG,Main - LG,LYCOREST TAB,AT6481,500,Strip,500,11940,11940,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000609""",2000000729,11/12/2016,Pre-SI-,Lysten Global,11/12/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,PANKAJ,PANKAJ,11/12/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.67,0,58.67,0,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000610""",2000000730,12/12/2016,Pre-SI-,Lysten Global,12/12/2016 0:00,1,INR,Standard Selling,INR,1,9692.5,10274,10274,Debtors - LG,Ship/00004,M/S. AHUJA MEDICAL,M/S. AHUJA MEDICAL,12/12/2016 0:00,1,9692.5,9692.5,9692.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,581.55,9692.5,581.55,581.55,9692.5,581.55,,ACTIRAB TAB,ACTIRAB TAB,10,Strip,1,37.52,3752,37.52,3752,Sales - LG,Main - LG,ACTIRAB TAB,AT6463,100,Strip,100,3752,3752,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,50,Tube,1,37.23,1861.5,37.23,1861.5,Sales - LG,Main - LG,WEGO GEL 20mg,E6155,50,Tube,50,1861.5,1861.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRYGESIC TAB,TRYGESIC TAB,100,Strip,1,16.91,1691,16.91,1691,Sales - LG,Main - LG,TRYGESIC TAB,AT6809,100,Strip,100,1691,1691,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,50,Strip,1,23.88,2388,23.88,2388,Sales - LG,Main - LG,LYCOREST TAB,AT6481,100,Strip,100,2388,2388,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000611""",2000000731,12/12/2016,Pre-SI-,Lysten Global,12/12/2016 0:00,1,INR,Standard Selling,INR,1,4367,4629,4629,Debtors - LG,Ship/00004,S R Medical,S R Medical,12/12/2016 0:00,1,4367,4367,4367,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,262.02,4367,262.02,262.02,4367,262.02,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.67,4367,43.67,4367,Sales - LG,Main - LG,REGAIN - XT TAB,AT6468,100,Strip,100,4367,4367,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000612""",2000000732,14/12/2016,Pre-SI-,Lysten Global,14/12/2016 0:00,1,INR,Standard Selling,INR,1,79592.04,84368,84368,Debtors - LG,Ship/00004,PAWAN AGE.,PAWAN AGE.,14/12/2016 0:00,1,79592.04,79592.04,79592.04,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,4775.52,79592.04,4775.52,4775.52,79592.04,4775.52,,LYCOREST TAB,LYCOREST TAB,1667,Strip,1,23.88,79592.04,23.88,79592.04,Sales - LG,Main - LG,LYCOREST TAB,AT6477,3333,Strip,3333,79592.04,79592.04,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000613""",2000000733,14/12/2016,Pre-SI-,Lysten Global,14/12/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,RAHUL SHRIVASTAV,RAHUL SHRIVASTAV,14/12/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.67,0,58.67,0,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000614""",2000000734,15/12/2016,Pre-SI-,Lysten Global,15/12/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,RAMJAN JETHI,RAMJAN JETHI,15/12/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.67,0,58.67,0,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000615""",2000000735,15/12/2016,Pre-SI-,Lysten Global,15/12/2016 0:00,1,INR,Standard Selling,INR,1,53528.2,56740,56740,Debtors - LG,Ship/00004,M/S. SUNY DIST.,M/S. SUNY DIST.,15/12/2016 0:00,1,53528.2,53528.2,53528.2,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,3211.69,53528.2,3211.69,3211.69,53528.2,3211.69,,ACTIRAB TAB,ACTIRAB TAB,20,Strip,1,37.52,7504,37.52,7504,Sales - LG,Main - LG,ACTIRAB TAB,AT6463,200,Strip,200,7504,7504,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.11,682.2,34.11,682.2,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6381,20,Strip,20,682.2,682.2,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,450,Strip,1,23.88,35820,23.88,35820,Sales - LG,Main - LG,LYCOREST TAB,AT6481,1500,Strip,1500,35820,35820,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRYGESIC TAB,TRYGESIC TAB,200,Strip,1,16.91,3382,16.91,3382,Sales - LG,Main - LG,TRYGESIC TAB,AT6809,200,Strip,200,3382,3382,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,20,Vial,1,61.4,6140,61.4,6140,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-844,100,Vial,100,6140,6140,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000616""",2000000736,15/12/2016,Pre-SI-,Lysten Global,15/12/2016 0:00,1,INR,Standard Selling,INR,1,10443,11070,11070,Debtors - LG,Ship/00004,M/S. S.K. DISTRIBUTORS,M/S. S.K. DISTRIBUTORS,15/12/2016 0:00,1,10443,10443,10443,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,626.58,10443,626.58,626.58,10443,626.58,,WEGO GEL 20mg,WEGO GEL 20mg,100,Tube,1,37.23,3723,37.23,3723,Sales - LG,Main - LG,WEGO GEL 20mg,E6155,100,Tube,100,3723,3723,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,5,Strip,1,37.52,1876,37.52,1876,Sales - LG,Main - LG,ACTIRAB TAB,AT6463,50,Strip,50,1876,1876,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,25.92,1296,25.92,1296,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6165,50,Bottle,50,1296,1296,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.48,3548,35.48,3548,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6206,100,Bottle,100,3548,3548,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000617""",2000000737,17/12/2016,Pre-SI-,Lysten Global,17/12/2016 0:00,1,INR,Standard Selling,INR,1,16245,17220,17220,Debtors - LG,Ship/00004,M/S Danole Agencies,M/S Danole Agencies,17/12/2016 0:00,1,16245,16245,16245,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,974.7,16245,974.7,974.7,16245,974.7,,WEGO GEL 30mg,WEGO GEL 30mg,0,Tube,1,54.15,16245,54.15,16245,Sales - LG,Main - LG,WEGO GEL 30mg,E6126,300,Tube,300,16245,16245,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000618""",2000000738,17/12/2016,Pre-SI-,Lysten Global,17/12/2016 0:00,1,INR,Standard Selling,INR,1,29855,32146,32146,Debtors - LG,Ship/00004,SHANTI ENTERP.,SHANTI ENTERP.,17/12/2016 0:00,1,29855,29855,29855,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2290.8,29855,2290.8,2290.8,29855,2290.8,,ACTIRAB - L CAP,ACTIRAB - L CAP,10,Strip,1,102.38,0,102.38,0,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6107,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,30,Strip,1,66.6,6660,66.6,6660,Sales - LG,Main - LG,EMPOWER - OD TAB,AF6168,100,Strip,100,6660,6660,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,150,Strip,1,46.39,23195,46.39,23195,Sales - LG,Main - LG,STAND -SP TAB,AT6841,500,Strip,500,23195,23195,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000619""",2000000739,18/12/2016,Pre-SI-,Lysten Global,18/12/2016 0:00,1,INR,Standard Selling,INR,1,38000,40280,40280,Debtors - LG,Ship/00004,NASHIKROAD PHRMA DISTRIBUTORS,NASHIKROAD PHRMA DISTRIBUTORS,18/12/2016 0:00,1,38000,38000,38000,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2280,38000,2280,2280,38000,2280,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,0,Vial,1,38,38000,38,38000,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-844,1000,Vial,1000,38000,38000,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000620""",2000000740,18/12/2016,Pre-SI-,Lysten Global,18/12/2016 0:00,1,INR,Standard Selling,INR,1,21220.5,22494,22494,Debtors - LG,Ship/00004,KSHIRSAGAR AGENCIES,KSHIRSAGAR AGENCIES,18/12/2016 0:00,1,21220.5,21220.5,21220.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1273.23,21220.5,1273.23,1273.23,21220.5,1273.23,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,10,Bottle,1,25.92,2592,25.92,2592,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6165,100,Bottle,100,2592,2592,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,20,Strip,1,46.39,4639,46.39,4639,Sales - LG,Main - LG,STAND -SP TAB,AT6841,100,Strip,100,4639,4639,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 30mg,WEGO GEL 30mg,0,Tube,1,54.15,8122.5,54.15,8122.5,Sales - LG,Main - LG,WEGO GEL 30mg,E6126,150,Tube,150,8122.5,8122.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,10,Strip,1,58.67,5867,58.67,5867,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,100,Strip,100,5867,5867,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000621""",2000000741,18/12/2016,Pre-SI-,Lysten Global,18/12/2016 0:00,1,INR,Standard Selling,INR,1,15278,16195,16195,Debtors - LG,Ship/00004,Badhe Pharma Agency,Badhe Pharma Agency,18/12/2016 0:00,1,15278,15278,15278,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,916.68,15278,916.68,916.68,15278,916.68,,WEGO GEL 30mg,WEGO GEL 30mg,0,Tube,1,54.15,5415,54.15,5415,Sales - LG,Main - LG,WEGO GEL 30mg,E6126,100,Tube,100,5415,5415,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,100,Tube,1,37.23,3723,37.23,3723,Sales - LG,Main - LG,WEGO GEL 20mg,E6155,100,Tube,100,3723,3723,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,20,Vial,1,61.4,6140,61.4,6140,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,100,Vial,100,6140,6140,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000622""",2000000742,19/12/2016,Pre-SI-,Lysten Global,19/12/2016 0:00,1,INR,Standard Selling,INR,1,46009,49769,49769,Debtors - LG,Ship/00004,SHRINATH MEDICAL AGENCIES,SHRINATH MEDICAL AGENCIES,19/12/2016 0:00,1,46009,46009,46009,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,3759.54,46009,3759.54,3759.54,46009,3759.54,,ACTIRAB - D CAP,ACTIRAB - D CAP,20,Strip,1,58.67,5867,58.67,5867,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,100,Strip,100,5867,5867,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 30mg,WEGO GEL 30mg,0,Tube,1,54.15,5415,54.15,5415,Sales - LG,Main - LG,WEGO GEL 30mg,E6126,100,Tube,100,5415,5415,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,300,Tube,1,37.23,11169,37.23,11169,Sales - LG,Main - LG,WEGO GEL 20mg,E6156,300,Tube,300,11169,11169,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,40,Strip,1,66.6,13320,66.6,13320,Sales - LG,Main - LG,EMPOWER - OD TAB,AF6168,200,Strip,200,13320,13320,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,20,Strip,1,102.38,10238,102.38,10238,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6107,100,Strip,100,10238,10238,Cost of Goods Sold - LG,Stores - LG
